"year","month","temp","avgTemp","Anomaly","summer.anomaly","winter.anomaly","An.col","Date"
2009,1,6.83225806451613,7.60069180444577,-0.768433739929641,"NA","-0.768433739929641","blue",2009-01-01
2009,2,6.73571428571429,7.45654351774782,-0.720829232033538,"NA","-0.720829232033538","blue",2009-02-01
2009,3,6.59032258064516,7.5781457293681,-0.987823148722944,"NA","-0.987823148722944","blue",2009-03-01
2009,4,7.16,8.10231062229725,-0.942310622297253,"NA","NA","blue",2009-04-01
2009,6,9.23666666666667,9.57553081847131,-0.338864151804648,"-0.338864151804648","NA","blue",2009-06-01
2009,7,9.55483870967742,10.1036634480128,-0.548824738335361,"-0.548824738335361","NA","blue",2009-07-01
2009,8,9.65161290322581,10.2124943652225,-0.560881461996718,"-0.560881461996718","NA","blue",2009-08-01
2009,9,10.4533333333333,9.97810479868595,0.475228534647385,"NA","NA","red",2009-09-01
2009,10,9.49032258064516,9.78163653273561,-0.291313952090453,"NA","NA","blue",2009-10-01
2009,11,8.88666666666667,9.08035994184582,-0.193693275179154,"NA","NA","blue",2009-11-01
2009,12,7.58387096774194,8.18090824102014,-0.5970372732782,"NA","NA","blue",2009-12-01
2010,1,7.86774193548387,7.60069180444577,0.267050131038101,"NA","0.267050131038101","red",2010-01-01
2010,2,7.92142857142857,7.45654351774782,0.464885053680748,"NA","0.464885053680748","red",2010-02-01
2010,3,8.2,7.5781457293681,0.621854270631895,"NA","0.621854270631895","red",2010-03-01
2010,4,8.47333333333333,8.10231062229725,0.37102271103608,"NA","NA","red",2010-04-01
2010,5,8.99032258064516,8.87674549086812,0.113577089777037,"NA","NA","red",2010-05-01
2010,6,9.55333333333333,9.57553081847131,-0.0221974851379816,"-0.0221974851379816","NA","blue",2010-06-01
2010,7,10.058064516129,10.1036634480128,-0.0455989318837471,"-0.0455989318837471","NA","blue",2010-07-01
2010,9,9.72333333333333,9.97810479868595,-0.254771465352615,"NA","NA","blue",2010-09-01
2010,10,10.5322580645161,9.78163653273561,0.750621531780515,"NA","NA","red",2010-10-01
2010,11,9.33,9.08035994184582,0.24964005815418,"NA","NA","red",2010-11-01
2010,12,8.03225806451613,8.18090824102014,-0.148650176504008,"NA","NA","blue",2010-12-01
2011,1,7.49677419354839,7.60069180444577,-0.103917610897382,"NA","-0.103917610897382","blue",2011-01-01
2011,2,7.11785714285714,7.45654351774782,-0.338686374890681,"NA","-0.338686374890681","blue",2011-02-01
2011,3,7.29354838709677,7.5781457293681,-0.28459734227133,"NA","-0.28459734227133","blue",2011-03-01
2011,4,7.88,8.10231062229725,-0.222310622297253,"NA","NA","blue",2011-04-01
2011,5,8.4,8.87674549086812,-0.476745490868124,"NA","NA","blue",2011-05-01
2013,4,NA,8.5,-0.380918227762972,NA,NA,"blue",2013-04-01
2011,6,9.17,9.57553081847131,-0.405530818471314,"-0.405530818471314","NA","blue",2011-06-01
2011,7,9.51935483870968,10.1036634480128,-0.584308609303102,"-0.584308609303102","NA","blue",2011-07-01
2011,8,9.84516129032258,10.2124943652225,-0.367333074899944,"-0.367333074899944","NA","blue",2011-08-01
2011,9,9.89666666666667,9.97810479868595,-0.0814381320192812,"NA","NA","blue",2011-09-01
2011,10,9.9,9.78163653273561,0.118363467264386,"NA","NA","red",2011-10-01
2011,11,8.67,9.08035994184582,-0.410359941845821,"NA","NA","blue",2011-11-01
2011,12,7.74838709677419,8.18090824102014,-0.432521144245943,"NA","NA","blue",2011-12-01
2012,1,7.09032258064516,7.60069180444577,-0.510369223800608,"NA","-0.510369223800608","blue",2012-01-01
2012,2,7.01379310344828,7.45654351774782,-0.442750414299549,"NA","-0.442750414299549","blue",2012-02-01
2012,3,6.86774193548387,7.5781457293681,-0.710403793884233,"NA","-0.710403793884233","blue",2012-03-01
2012,4,7.80666666666667,8.10231062229725,-0.295643955630586,"NA","NA","blue",2012-04-01
2012,5,8.43870967741936,8.87674549086812,-0.438035813448769,"NA","NA","blue",2012-05-01
2012,6,9.08333333333333,9.57553081847131,-0.49219748513798,"-0.49219748513798","NA","blue",2012-06-01
2012,7,9.23333333333333,10.1036634480128,-0.870330114679447,"-0.870330114679447","NA","blue",2012-07-01
2012,8,9.91428571428571,10.2124943652225,-0.298208650936811,"-0.298208650936811","NA","blue",2012-08-01
2012,9,9.58666666666667,9.97810479868595,-0.391438132019282,"NA","NA","blue",2012-09-01
2012,10,9.09677419354839,9.78163653273561,-0.684862339187227,"NA","NA","blue",2012-10-01
2012,11,9.09666666666667,9.08035994184582,0.0163067248208453,"NA","NA","red",2012-11-01
2012,12,8.57741935483871,8.18090824102014,0.396511113818574,"NA","NA","red",2012-12-01
2013,1,7.84,7.60069180444577,0.23930819555423,"NA","0.23930819555423","red",2013-01-01
2015,1,NA,7.87,0.204294876103185,NA,NA,"red",2015-01-01
2013,2,7.825,7.45654351774782,0.368456482252176,"NA","0.368456482252176","red",2013-02-01
2013,3,7.58846153846154,7.5781457293681,0.0103158090934334,"NA","0.0103158090934334","red",2013-03-01
2013,5,9.15384615384615,8.87674549086812,0.277100662978029,"NA","NA","red",2013-05-01
2013,6,9.64666666666667,9.57553081847131,0.0711358481953521,"0.0711358481953521","NA","red",2013-06-01
2013,7,10.441935483871,10.1036634480128,0.338272035858187,"0.338272035858187","NA","red",2013-07-01
2013,8,10.7935483870968,10.2124943652225,0.581054021874248,"0.581054021874248","NA","red",2013-08-01
