1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: F20000002FAF0921
Is Mission Active?  true
Mission Start:  Wed Jun 11 16:01:00 PDT 2014
Sample Rate:  Every 240 minute(s)
Number of Mission Samples:  2316
Total Samples:  4698
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
6/19/14 4:01:00 PM,C,12.5
6/19/14 8:01:00 PM,C,11.5
6/20/14 12:01:00 AM,C,11
6/20/14 4:01:00 AM,C,10.5
6/20/14 8:01:00 AM,C,11
6/20/14 12:01:00 PM,C,14
6/20/14 4:01:00 PM,C,13.5
6/20/14 8:01:00 PM,C,11
6/21/14 12:01:00 AM,C,10
6/21/14 4:01:00 AM,C,9.5
6/21/14 8:01:00 AM,C,11
6/21/14 12:01:00 PM,C,13
6/21/14 4:01:00 PM,C,16.5
6/21/14 8:01:00 PM,C,11.5
6/22/14 12:01:00 AM,C,11.5
6/22/14 4:01:00 AM,C,11
6/22/14 8:01:00 AM,C,11.5
6/22/14 12:01:00 PM,C,11.5
6/22/14 4:01:00 PM,C,13.5
6/22/14 8:01:00 PM,C,11.5
6/23/14 12:01:00 AM,C,11.5
6/23/14 4:01:00 AM,C,11.5
6/23/14 8:01:00 AM,C,12.5
6/23/14 12:01:00 PM,C,12
6/23/14 4:01:00 PM,C,13
6/23/14 8:01:00 PM,C,12
6/24/14 12:01:00 AM,C,11.5
6/24/14 4:01:00 AM,C,11
6/24/14 8:01:00 AM,C,11.5
6/24/14 12:01:00 PM,C,12
6/24/14 4:01:00 PM,C,20
6/24/14 8:01:00 PM,C,21.5
6/25/14 12:01:00 AM,C,12.5
6/25/14 4:01:00 AM,C,8.5
6/25/14 8:01:00 AM,C,10
6/25/14 12:01:00 PM,C,13
6/25/14 4:01:00 PM,C,20
6/25/14 8:01:00 PM,C,20.5
6/26/14 12:01:00 AM,C,12.5
6/26/14 4:01:00 AM,C,9
6/26/14 8:01:00 AM,C,11
6/26/14 12:01:00 PM,C,12
6/26/14 4:01:00 PM,C,13.5
6/26/14 8:01:00 PM,C,12
6/27/14 12:01:00 AM,C,12.5
6/27/14 4:01:00 AM,C,12.5
6/27/14 8:01:00 AM,C,13
6/27/14 12:01:00 PM,C,13
6/27/14 4:01:00 PM,C,12.5
6/27/14 8:01:00 PM,C,12.5
6/28/14 12:01:00 AM,C,12.5
6/28/14 4:01:00 AM,C,12.5
6/28/14 8:01:00 AM,C,13
6/28/14 12:01:00 PM,C,12.5
6/28/14 4:01:00 PM,C,12.5
6/28/14 8:01:00 PM,C,12.5
6/29/14 12:01:00 AM,C,12.5
6/29/14 4:01:00 AM,C,12.5
6/29/14 8:01:00 AM,C,12.5
6/29/14 12:01:00 PM,C,13
6/29/14 4:01:00 PM,C,13
6/29/14 8:01:00 PM,C,13
6/30/14 12:01:00 AM,C,12.5
6/30/14 4:01:00 AM,C,12.5
6/30/14 8:01:00 AM,C,14
6/30/14 12:01:00 PM,C,20
6/30/14 4:01:00 PM,C,13.5
6/30/14 8:01:00 PM,C,15.5
7/1/14 12:01:00 AM,C,11
7/1/14 4:01:00 AM,C,12.5
7/1/14 8:01:00 AM,C,13
7/1/14 12:01:00 PM,C,22
7/1/14 4:01:00 PM,C,12
7/1/14 8:01:00 PM,C,15.5
7/2/14 12:01:00 AM,C,13
7/2/14 4:01:00 AM,C,13.5
7/2/14 8:01:00 AM,C,13.5
7/2/14 12:01:00 PM,C,14.5
7/2/14 4:01:00 PM,C,13.5
7/2/14 8:01:00 PM,C,13.5
7/3/14 12:01:00 AM,C,12
7/3/14 4:01:00 AM,C,13.5
7/3/14 8:01:00 AM,C,13
7/3/14 12:01:00 PM,C,13
7/3/14 4:01:00 PM,C,13.5
7/3/14 8:01:00 PM,C,13
7/4/14 12:01:00 AM,C,12
7/4/14 4:01:00 AM,C,13
7/4/14 8:01:00 AM,C,13
7/4/14 12:01:00 PM,C,16.5
7/4/14 4:01:00 PM,C,14
7/4/14 8:01:00 PM,C,13.5
7/5/14 12:01:00 AM,C,12.5
7/5/14 4:01:00 AM,C,13
7/5/14 8:01:00 AM,C,13
7/5/14 12:01:00 PM,C,15
7/5/14 4:01:00 PM,C,13.5
7/5/14 8:01:00 PM,C,13.5
7/6/14 12:01:00 AM,C,13
7/6/14 4:01:00 AM,C,13
7/6/14 8:01:00 AM,C,13
7/6/14 12:01:00 PM,C,18
7/6/14 4:01:00 PM,C,15
7/6/14 8:01:00 PM,C,13.5
7/7/14 12:01:00 AM,C,13
7/7/14 4:01:00 AM,C,13
7/7/14 8:01:00 AM,C,13.5
7/7/14 12:01:00 PM,C,16
7/7/14 4:01:00 PM,C,21.5
7/7/14 8:01:00 PM,C,14
7/8/14 12:01:00 AM,C,14
7/8/14 4:01:00 AM,C,11
7/8/14 8:01:00 AM,C,13.5
7/8/14 12:01:00 PM,C,15
7/8/14 4:01:00 PM,C,27.5
7/8/14 8:01:00 PM,C,15.5
7/9/14 12:01:00 AM,C,14.5
7/9/14 4:01:00 AM,C,13
7/9/14 8:01:00 AM,C,15
7/9/14 12:01:00 PM,C,14.5
7/9/14 4:01:00 PM,C,21.5
7/9/14 8:01:00 PM,C,15.5
7/10/14 12:01:00 AM,C,14.5
7/10/14 4:01:00 AM,C,12
7/10/14 8:01:00 AM,C,12
7/10/14 12:01:00 PM,C,13.5
7/10/14 4:01:00 PM,C,23
7/10/14 8:01:00 PM,C,25
7/11/14 12:01:00 AM,C,13.5
7/11/14 4:01:00 AM,C,10.5
7/11/14 8:01:00 AM,C,13
7/11/14 12:01:00 PM,C,12.5
7/11/14 4:01:00 PM,C,18
7/11/14 8:01:00 PM,C,14.5
7/12/14 12:01:00 AM,C,12.5
7/12/14 4:01:00 AM,C,12
7/12/14 8:01:00 AM,C,17
7/12/14 12:01:00 PM,C,17.5
7/12/14 4:01:00 PM,C,18.5
7/12/14 8:01:00 PM,C,17.5
7/13/14 12:01:00 AM,C,20
7/13/14 4:01:00 AM,C,20.5
7/13/14 8:01:00 AM,C,15
7/13/14 12:01:00 PM,C,17.5
7/13/14 4:01:00 PM,C,13
7/13/14 8:01:00 PM,C,15
7/14/14 12:01:00 AM,C,12
7/14/14 4:01:00 AM,C,12.5
7/14/14 8:01:00 AM,C,13.5
7/14/14 12:01:00 PM,C,19
7/14/14 4:01:00 PM,C,12.5
7/14/14 8:01:00 PM,C,15
7/15/14 12:01:00 AM,C,13.5
7/15/14 4:01:00 AM,C,12.5
7/15/14 8:01:00 AM,C,14
7/15/14 12:01:00 PM,C,24.5
7/15/14 4:01:00 PM,C,13.5
7/15/14 8:01:00 PM,C,24.5
7/16/14 12:01:00 AM,C,11.5
7/16/14 4:01:00 AM,C,12.5
7/16/14 8:01:00 AM,C,13.5
7/16/14 12:01:00 PM,C,19
7/16/14 4:01:00 PM,C,13
7/16/14 8:01:00 PM,C,17.5
7/17/14 12:01:00 AM,C,10
