1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: BA0000002BBFE721
Is Mission Active?  true
Mission Start:  Thu Jun 12 22:01:00 PDT 2014
Sample Rate:  Every 240 minute(s)
Number of Mission Samples:  2309
Total Samples:  4454
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
7/26/14 2:01:00 AM,C,13.5
7/26/14 6:01:00 AM,C,12.5
7/26/14 10:01:00 AM,C,18.5
7/26/14 2:01:00 PM,C,14
7/26/14 6:01:00 PM,C,20.5
7/26/14 10:01:00 PM,C,15
7/27/14 2:01:00 AM,C,14
7/27/14 6:01:00 AM,C,13
7/27/14 10:01:00 AM,C,20.5
7/27/14 2:01:00 PM,C,16
7/27/14 6:01:00 PM,C,24
7/27/14 10:01:00 PM,C,16
7/28/14 2:01:00 AM,C,14.5
7/28/14 6:01:00 AM,C,14
7/28/14 10:01:00 AM,C,19.5
7/28/14 2:01:00 PM,C,15
7/28/14 6:01:00 PM,C,22.5
7/28/14 10:01:00 PM,C,15
7/29/14 2:01:00 AM,C,14.5
7/29/14 6:01:00 AM,C,14.5
7/29/14 10:01:00 AM,C,18
7/29/14 2:01:00 PM,C,15
7/29/14 6:01:00 PM,C,15
7/29/14 10:01:00 PM,C,14
7/30/14 2:01:00 AM,C,14
7/30/14 6:01:00 AM,C,12.5
7/30/14 10:01:00 AM,C,18
7/30/14 2:01:00 PM,C,17.5
7/30/14 6:01:00 PM,C,15.5
7/30/14 10:01:00 PM,C,14
7/31/14 2:01:00 AM,C,14.5
7/31/14 6:01:00 AM,C,13
7/31/14 10:01:00 AM,C,19
7/31/14 2:01:00 PM,C,28
7/31/14 6:01:00 PM,C,16
7/31/14 10:01:00 PM,C,14
8/1/14 2:01:00 AM,C,12
8/1/14 6:01:00 AM,C,14
8/1/14 10:01:00 AM,C,20
8/1/14 2:01:00 PM,C,21
8/1/14 6:01:00 PM,C,15.5
8/1/14 10:01:00 PM,C,13
8/2/14 2:01:00 AM,C,12.5
8/2/14 6:01:00 AM,C,13
8/2/14 10:01:00 AM,C,17.5
8/2/14 2:01:00 PM,C,28.5
8/2/14 6:01:00 PM,C,14.5
8/2/14 10:01:00 PM,C,13.5
8/3/14 2:01:00 AM,C,11
8/3/14 6:01:00 AM,C,12.5
8/3/14 10:01:00 AM,C,16.5
8/3/14 2:01:00 PM,C,23.5
8/3/14 6:01:00 PM,C,15
8/3/14 10:01:00 PM,C,13
8/4/14 2:01:00 AM,C,14
8/4/14 6:01:00 AM,C,14
8/4/14 10:01:00 AM,C,16.5
8/4/14 2:01:00 PM,C,22.5
8/4/14 6:01:00 PM,C,14.5
8/4/14 10:01:00 PM,C,14
8/5/14 2:01:00 AM,C,15
8/5/14 6:01:00 AM,C,14.5
8/5/14 10:01:00 AM,C,17.5
8/5/14 2:01:00 PM,C,17.5
8/5/14 6:01:00 PM,C,14.5
8/5/14 10:01:00 PM,C,13
8/6/14 2:01:00 AM,C,11
8/6/14 6:01:00 AM,C,10
8/6/14 10:01:00 AM,C,13
8/6/14 2:01:00 PM,C,26
8/6/14 6:01:00 PM,C,27.5
8/6/14 10:01:00 PM,C,15
8/7/14 2:01:00 AM,C,12
8/7/14 6:01:00 AM,C,11
8/7/14 10:01:00 AM,C,14
8/7/14 2:01:00 PM,C,25.5
8/7/14 6:01:00 PM,C,24.5
8/7/14 10:01:00 PM,C,13
8/8/14 2:01:00 AM,C,14
8/8/14 6:01:00 AM,C,13.5
8/8/14 10:01:00 AM,C,15
8/8/14 2:01:00 PM,C,14.5
8/8/14 6:01:00 PM,C,28
8/8/14 10:01:00 PM,C,15
8/9/14 2:01:00 AM,C,14
8/9/14 6:01:00 AM,C,13
8/9/14 10:01:00 AM,C,20
8/9/14 2:01:00 PM,C,14
8/9/14 6:01:00 PM,C,23
8/9/14 10:01:00 PM,C,14
8/10/14 2:01:00 AM,C,14
8/10/14 6:01:00 AM,C,13
8/10/14 10:01:00 AM,C,21.5
8/10/14 2:01:00 PM,C,15
8/10/14 6:01:00 PM,C,23
8/10/14 10:01:00 PM,C,16.5
8/11/14 2:01:00 AM,C,14
8/11/14 6:01:00 AM,C,14
8/11/14 10:01:00 AM,C,18
8/11/14 2:01:00 PM,C,14
8/11/14 6:01:00 PM,C,17
8/11/14 10:01:00 PM,C,15.5
8/12/14 2:01:00 AM,C,13
8/12/14 6:01:00 AM,C,14.5
8/12/14 10:01:00 AM,C,19
8/12/14 2:01:00 PM,C,13.5
8/12/14 6:01:00 PM,C,16.5
8/12/14 10:01:00 PM,C,15
